Region,Country,City,Day,AvgTemperature
Africa,Togo,Lome,27,82.7
Africa,Togo,Lome,28,82.8
Africa,Togo,Lome,29,82.7
Africa,Togo,Lome,30,82.9
Africa,Tunisia,Tunis,1,64.7
Africa,Tunisia,Tunis,2,65.5
Africa,Tunisia,Tunis,3,66.6
Africa,Tunisia,Tunis,4,67.5
Africa,Tunisia,Tunis,5,67.8
Africa,Tunisia,Tunis,6,58.6
Africa,Tunisia,Tunis,7,56.4
Africa,Tunisia,Tunis,8,60.4
Africa,Tunisia,Tunis,9,61.0
Africa,Tunisia,Tunis,10,59.6
Africa,Tunisia,Tunis,11,61.6
Africa,Tunisia,Tunis,12,61.9
Africa,Tunisia,Tunis,13,57.2
Africa,Tunisia,Tunis,14,51.7
Africa,Tunisia,Tunis,15,53.3
Africa,Tunisia,Tunis,16,57.6
Africa,Tunisia,Tunis,17,58.6
Africa,Tunisia,Tunis,18,57.8
Africa,Tunisia,Tunis,19,58.6
Africa,Tunisia,Tunis,20,59.4
Africa,Tunisia,Tunis,21,58.6
Africa,Tunisia,Tunis,22,58.0
Africa,Tunisia,Tunis,23,58.8
Africa,Tunisia,Tunis,24,59.1
Africa,Tunisia,Tunis,25,59.3
Africa,Tunisia,Tunis,26,58.8
Africa,Tunisia,Tunis,27,55.4
Africa,Tunisia,Tunis,28,56.1
Africa,Tunisia,Tunis,29,61.5
Africa,Tunisia,Tunis,30,59.9
Africa,Tanzania,Dar Es Salaam,1,80.7
Africa,Tanzania,Dar Es Salaam,2,78.3
Africa,Tanzania,Dar Es Salaam,3,80.5
Africa,Tanzania,Dar Es Salaam,4,76.0
Africa,Tanzania,Dar Es Salaam,5,77.1
Africa,Tanzania,Dar Es Salaam,6,79.1
Africa,Tanzania,Dar Es Salaam,7,80.3
Africa,Tanzania,Dar Es Salaam,8,80.2
Africa,Tanzania,Dar Es Salaam,9,81.3
Africa,Tanzania,Dar Es Salaam,10,81.8
Africa,Tanzania,Dar Es Salaam,11,81.7
Africa,Tanzania,Dar Es Salaam,12,80.1
Africa,Tanzania,Dar Es Salaam,13,80.7
Africa,Tanzania,Dar Es Salaam,14,80.9
Africa,Tanzania,Dar Es Salaam,15,81.4
Africa,Tanzania,Dar Es Salaam,16,81.3
Africa,Tanzania,Dar Es Salaam,17,81.3
Africa,Tanzania,Dar Es Salaam,18,82.7
Africa,Tanzania,Dar Es Salaam,19,80.9
Africa,Tanzania,Dar Es Salaam,20,79.8
Africa,Tanzania,Dar Es Salaam,21,79.0
Africa,Tanzania,Dar Es Salaam,22,79.6
Africa,Tanzania,Dar Es Salaam,23,79.8
Africa,Tanzania,Dar Es Salaam,24,80.6
Africa,Tanzania,Dar Es Salaam,25,82.4
Africa,Tanzania,Dar Es Salaam,26,83.7
Africa,Tanzania,Dar Es Salaam,27,83.9
Africa,Tanzania,Dar Es Salaam,28,82.5
Africa,Tanzania,Dar Es Salaam,29,81.8
Africa,Tanzania,Dar Es Salaam,30,82.4
Africa,Uganda,Kampala,1,74.7
Africa,Uganda,Kampala,2,72.6
Africa,Uganda,Kampala,3,73.2
Africa,Uganda,Kampala,4,69.4
Africa,Uganda,Kampala,5,70.4
Africa,Uganda,Kampala,6,70.6
Africa,Uganda,Kampala,7,68.6
Africa,Uganda,Kampala,8,71.2
Africa,Uganda,Kampala,9,72.2
Africa,Uganda,Kampala,10,72.5
Africa,Uganda,Kampala,11,73.0
Africa,Uganda,Kampala,12,70.3
Africa,Uganda,Kampala,13,73.2
Africa,Uganda,Kampala,14,73.6
Africa,Uganda,Kampala,15,73.0
Africa,Uganda,Kampala,16,73.7
Africa,Uganda,Kampala,17,72.3
Africa,Uganda,Kampala,18,72.4
Africa,Uganda,Kampala,19,74.0
Africa,Uganda,Kampala,20,72.8
Africa,Uganda,Kampala,21,74.1
Africa,Uganda,Kampala,22,75.0
Africa,Uganda,Kampala,23,73.8
Africa,Uganda,Kampala,24,67.9
Africa,Uganda,Kampala,25,71.4
Africa,Uganda,Kampala,26,71.2
Africa,Uganda,Kampala,27,73.2
Africa,Uganda,Kampala,28,73.3
Africa,Uganda,Kampala,29,72.3
Africa,Uganda,Kampala,30,72.1
Asia,China,Beijing,1,50.7
Asia,China,Beijing,2,51.5
Asia,China,Beijing,3,39.2
Asia,China,Beijing,4,41.7
Asia,China,Beijing,5,42.8
Asia,China,Beijing,6,46.1
Asia,China,Beijing,7,49.9
Asia,China,Beijing,8,45.2
Asia,China,Beijing,9,49.3
Asia,China,Beijing,10,41.7
Asia,China,Beijing,11,35.9
Asia,China,Beijing,12,38.2
Asia,China,Beijing,13,43.0
Asia,China,Beijing,14,33.3
Asia,China,Beijing,15,31.6
Asia,China,Beijing,16,33.9
Asia,China,Beijing,17,34.0
Asia,China,Beijing,18,30.0
Asia,China,Beijing,19,27.8
Asia,China,Beijing,20,33.7
Asia,China,Beijing,21,39.7
Asia,China,Beijing,22,37.8
Asia,China,Beijing,23,35.7
Asia,China,Beijing,24,35.5
Asia,China,Beijing,25,36.7
Asia,China,Beijing,26,29.8
Asia,China,Beijing,27,30.8
Asia,China,Beijing,28,32.2
Asia,China,Beijing,29,24.3
Asia,China,Beijing,30,28.7
Asia,China,Chengdu,1,60.9
Asia,China,Chengdu,2,61.6
Asia,China,Chengdu,3,62.4
Asia,China,Chengdu,4,62.4
Asia,China,Chengdu,5,61.2
Asia,China,Chengdu,6,61.9
Asia,China,Chengdu,7,62.4
Asia,China,Chengdu,8,65.8
Asia,China,Chengdu,9,66.1
Asia,China,Chengdu,10,60.1
Asia,China,Chengdu,11,61.2
Asia,China,Chengdu,12,55.8
Asia,China,Chengdu,13,61.2
Asia,China,Chengdu,14,62.2
Asia,China,Chengdu,15,59.1
Asia,China,Chengdu,16,59.6
Asia,China,Chengdu,17,59.8
Asia,China,Chengdu,18,57.9
Asia,China,Chengdu,19,51.9
Asia,China,Chengdu,20,52.5
Asia,China,Chengdu,21,50.8
Asia,China,Chengdu,22,50.9
Asia,China,Chengdu,23,46.7
Asia,China,Chengdu,24,51.4
Asia,China,Chengdu,25,47.3
Asia,China,Chengdu,26,50.7
Asia,China,Chengdu,27,53.1
Asia,China,Chengdu,28,54.1
Asia,China,Chengdu,29,52.6
Asia,China,Chengdu,30,54.7
Asia,China,Guangzhou,1,71.3
Asia,China,Guangzhou,2,74.8
Asia,China,Guangzhou,3,76.8
Asia,China,Guangzhou,4,74.7
Asia,China,Guangzhou,5,71.8
Asia,China,Guangzhou,6,71.5
Asia,China,Guangzhou,7,67.4
Asia,China,Guangzhou,8,70.8
Asia,China,Guangzhou,9,74.8
Asia,China,Guangzhou,10,78.7
Asia,China,Guangzhou,11,77.6
Asia,China,Guangzhou,12,77.4
Asia,China,Guangzhou,13,71.0
Asia,China,Guangzhou,14,72.1
Asia,China,Guangzhou,15,68.0
Asia,China,Guangzhou,16,73.8
Asia,China,Guangzhou,17,76.5
Asia,China,Guangzhou,18,67.4
Asia,China,Guangzhou,19,59.7
Asia,China,Guangzhou,20,57.2
Asia,China,Guangzhou,21,58.8
Asia,China,Guangzhou,22,60.1
Asia,China,Guangzhou,23,59.6
Asia,China,Guangzhou,24,54.0
Asia,China,Guangzhou,25,58.6
Asia,China,Guangzhou,26,61.3
Asia,China,Guangzhou,27,66.4
Asia,China,Guangzhou,28,71.7
Asia,China,Guangzhou,29,74.9
Asia,China,Guangzhou,30,67.9
Asia,China,Shanghai,1,64.0
Asia,China,Shanghai,2,66.4
Asia,China,Shanghai,3,62.9
Asia,China,Shanghai,4,55.4
Asia,China,Shanghai,5,57.4
Asia,China,Shanghai,6,67.6
Asia,China,Shanghai,7,65.2
Asia,China,Shanghai,8,63.0
Asia,China,Shanghai,9,63.3
Asia,China,Shanghai,10,61.2
Asia,China,Shanghai,11,58.3
Asia,China,Shanghai,12,60.4
Asia,China,Shanghai,13,62.5
Asia,China,Shanghai,14,60.6
Asia,China,Shanghai,15,61.2
Asia,China,Shanghai,16,59.1
Asia,China,Shanghai,17,60.3
Asia,China,Shanghai,18,45.9
Asia,China,Shanghai,19,49.0
Asia,China,Shanghai,20,47.9
Asia,China,Shanghai,21,51.7
Asia,China,Shanghai,22,50.8
Asia,China,Shanghai,23,48.0
Asia,China,Shanghai,24,52.8
Asia,China,Shanghai,25,54.6
Asia,China,Shanghai,26,56.0
Asia,China,Shanghai,27,58.2
Asia,China,Shanghai,28,58.5
Asia,China,Shanghai,29,54.0
Asia,China,Shanghai,30,47.8
Asia,China,Shenyang,1,46.0
Asia,China,Shenyang,2,37.3
Asia,China,Shenyang,3,29.9
Asia,China,Shenyang,4,37.1
Asia,China,Shenyang,5,51.7
Asia,China,Shenyang,6,53.3
Asia,China,Shenyang,7,51.4
Asia,China,Shenyang,8,35.5
Asia,China,Shenyang,9,48.8
Asia,China,Shenyang,10,39.2
Asia,China,Shenyang,11,31.6
Asia,China,Shenyang,12,45.2
Asia,China,Shenyang,13,41.3
Asia,China,Shenyang,14,29.7
Asia,China,Shenyang,15,22.0
Asia,China,Shenyang,16,32.7
Asia,China,Shenyang,17,24.2
Asia,China,Shenyang,18,17.5
Asia,China,Shenyang,19,19.4
Asia,China,Shenyang,20,21.8
Asia,China,Shenyang,21,38.0
Asia,China,Shenyang,22,29.8
Asia,China,Shenyang,23,24.5
Asia,China,Shenyang,24,20.6
Asia,China,Shenyang,25,26.6
Asia,China,Shenyang,26,16.4
Asia,China,Shenyang,27,37.4
Asia,China,Shenyang,28,28.3
Asia,China,Shenyang,29,12.1
Asia,China,Shenyang,30,10.0
Asia,Hong Kong,Hong Kong,1,74.4
Asia,Hong Kong,Hong Kong,2,76.8
Asia,Hong Kong,Hong Kong,3,79.3
Asia,Hong Kong,Hong Kong,4,76.0
Asia,Hong Kong,Hong Kong,5,75.3
Asia,Hong Kong,Hong Kong,6,73.8
Asia,Hong Kong,Hong Kong,7,74.2
Asia,Hong Kong,Hong Kong,8,76.5
Asia,Hong Kong,Hong Kong,9,77.5
Asia,Hong Kong,Hong Kong,10,79.7
Asia,Hong Kong,Hong Kong,11,78.4
Asia,Hong Kong,Hong Kong,12,73.6
Asia,Hong Kong,Hong Kong,13,73.5
Asia,Hong Kong,Hong Kong,14,77.0
Asia,Hong Kong,Hong Kong,15,75.8
Asia,Hong Kong,Hong Kong,16,77.2
Asia,Hong Kong,Hong Kong,17,79.5
Asia,Hong Kong,Hong Kong,18,73.9
Asia,Hong Kong,Hong Kong,19,67.9
Asia,Hong Kong,Hong Kong,20,64.6
Asia,Hong Kong,Hong Kong,21,66.3
Asia,Hong Kong,Hong Kong,22,65.8
Asia,Hong Kong,Hong Kong,23,64.9
Asia,Hong Kong,Hong Kong,24,63.7
Asia,Hong Kong,Hong Kong,25,65.4
Asia,Hong Kong,Hong Kong,26,68.1
Asia,Hong Kong,Hong Kong,27,70.5
Asia,Hong Kong,Hong Kong,28,74.2
Asia,Hong Kong,Hong Kong,29,76.9
Asia,Hong Kong,Hong Kong,30,74.3
Asia,India,Bombay (Mumbai),1,86.6
Asia,India,Bombay (Mumbai),2,86.4
Asia,India,Bombay (Mumbai),3,85.5
Asia,India,Bombay (Mumbai),4,84.6
Asia,India,Bombay (Mumbai),5,85.2
Asia,India,Bombay (Mumbai),6,86.8
Asia,India,Bombay (Mumbai),7,85.3
Asia,India,Bombay (Mumbai),8,84.9
Asia,India,Bombay (Mumbai),9,85.4
Asia,India,Bombay (Mumbai),10,84.4
Asia,India,Bombay (Mumbai),11,83.4
Asia,India,Bombay (Mumbai),12,83.0
Asia,India,Bombay (Mumbai),13,81.5
Asia,India,Bombay (Mumbai),14,81.5
Asia,India,Bombay (Mumbai),15,83.0
Asia,India,Bombay (Mumbai),16,81.7
Asia,India,Bombay (Mumbai),17,82.2
Asia,India,Bombay (Mumbai),18,82.8
Asia,India,Bombay (Mumbai),19,85.1
Asia,India,Bombay (Mumbai),20,83.7
Asia,India,Bombay (Mumbai),21,85.1
Asia,India,Bombay (Mumbai),22,85.4
Asia,India,Bombay (Mumbai),23,82.9
Asia,India,Bombay (Mumbai),24,81.3
Asia,India,Bombay (Mumbai),25,82.0
Asia,India,Bombay (Mumbai),26,82.1
Asia,India,Bombay (Mumbai),27,82.6
Asia,India,Bombay (Mumbai),28,81.6
Asia,India,Bombay (Mumbai),29,82.3
Asia,India,Bombay (Mumbai),30,82.7
Asia,India,Calcutta,1,75.9
Asia,India,Calcutta,2,75.5
Asia,India,Calcutta,3,77.8
Asia,India,Calcutta,4,79.8
Asia,India,Calcutta,5,81.2
Asia,India,Calcutta,6,78.4
Asia,India,Calcutta,7,78.3
Asia,India,Calcutta,8,77.8
Asia,India,Calcutta,9,78.0
Asia,India,Calcutta,10,76.7
Asia,India,Calcutta,11,76.9
Asia,India,Calcutta,12,76.8
Asia,India,Calcutta,13,76.9
Asia,India,Calcutta,14,76.7
Asia,India,Calcutta,15,70.9
Asia,India,Calcutta,16,70.9
Asia,India,Calcutta,17,72.8
Asia,India,Calcutta,18,76.9
Asia,India,Calcutta,19,79.9
Asia,India,Calcutta,20,77.6
Asia,India,Calcutta,21,73.5
Asia,India,Calcutta,22,68.2
Asia,India,Calcutta,23,68.0
Asia,India,Calcutta,24,66.7
Asia,India,Calcutta,25,68.6
Asia,India,Calcutta,26,66.2
Asia,India,Calcutta,27,69.1
Asia,India,Calcutta,28,67.1
Asia,India,Calcutta,29,67.7
Asia,India,Calcutta,30,67.0
Asia,India,Chennai (Madras),1,76.8
Asia,India,Chennai (Madras),2,78.4
Asia,India,Chennai (Madras),3,77.9
Asia,India,Chennai (Madras),4,77.4
Asia,India,Chennai (Madras),5,80.3
Asia,India,Chennai (Madras),6,78.3
Asia,India,Chennai (Madras),7,76.9
Asia,India,Chennai (Madras),8,80.6
Asia,India,Chennai (Madras),9,81.9
Asia,India,Chennai (Madras),10,79.3
Asia,India,Chennai (Madras),11,80.8
Asia,India,Chennai (Madras),12,77.7
Asia,India,Chennai (Madras),13,75.7
Asia,India,Chennai (Madras),14,78.3
Asia,India,Chennai (Madras),15,84.9
Asia,India,Chennai (Madras),16,84.5
Asia,India,Chennai (Madras),17,83.9
Asia,India,Chennai (Madras),18,83.5
Asia,India,Chennai (Madras),19,84.3
Asia,India,Chennai (Madras),20,84.0
Asia,India,Chennai (Madras),21,84.1
Asia,India,Chennai (Madras),22,83.7
Asia,India,Chennai (Madras),23,82.9
Asia,India,Chennai (Madras),24,82.5
Asia,India,Chennai (Madras),25,82.1
Asia,India,Chennai (Madras),26,79.0
Asia,India,Chennai (Madras),27,81.0
Asia,India,Chennai (Madras),28,81.2
Asia,India,Chennai (Madras),29,80.7
Asia,India,Chennai (Madras),30,80.3
Asia,India,Delhi,1,74.3
Asia,India,Delhi,2,73.9
Asia,India,Delhi,3,72.9
Asia,India,Delhi,4,72.9
Asia,India,Delhi,5,72.7
Asia,India,Delhi,6,71.8
Asia,India,Delhi,7,69.9
Asia,India,Delhi,8,67.4
Asia,India,Delhi,9,68.1
Asia,India,Delhi,10,67.8
Asia,India,Delhi,11,67.6
Asia,India,Delhi,12,66.3
Asia,India,Delhi,13,66.7
Asia,India,Delhi,14,68.1
Asia,India,Delhi,15,65.9
Asia,India,Delhi,16,63.6
Asia,India,Delhi,17,67.7
Asia,India,Delhi,18,68.8
Asia,India,Delhi,19,64.5
Asia,India,Delhi,20,60.7
Asia,India,Delhi,21,60.8
Asia,India,Delhi,22,61.3
Asia,India,Delhi,23,60.6
Asia,India,Delhi,24,62.8
Asia,India,Delhi,25,62.4
Asia,India,Delhi,26,62.5
Asia,India,Delhi,27,61.3
Asia,India,Delhi,28,59.3
Asia,India,Delhi,29,63.1
Asia,India,Delhi,30,62.0
Asia,Indonesia,Jakarta,1,84.8
Asia,Indonesia,Jakarta,2,85.6
Asia,Indonesia,Jakarta,3,85.5
Asia,Indonesia,Jakarta,4,83.5
Asia,Indonesia,Jakarta,5,85.9
Asia,Indonesia,Jakarta,6,84.6
Asia,Indonesia,Jakarta,7,80.7
Asia,Indonesia,Jakarta,8,83.2
Asia,Indonesia,Jakarta,9,81.6
Asia,Indonesia,Jakarta,10,83.5
Asia,Indonesia,Jakarta,11,83.5
Asia,Indonesia,Jakarta,12,83.1
Asia,Indonesia,Jakarta,13,80.7
Asia,Indonesia,Jakarta,14,81.9
Asia,Indonesia,Jakarta,15,83.2
Asia,Indonesia,Jakarta,16,81.3
Asia,Indonesia,Jakarta,17,82.2
Asia,Indonesia,Jakarta,18,82.9
Asia,Indonesia,Jakarta,19,80.9
Asia,Indonesia,Jakarta,20,85.6
Asia,Indonesia,Jakarta,21,84.0
Asia,Indonesia,Jakarta,22,-99.0
Asia,Indonesia,Jakarta,23,84.1
Asia,Indonesia,Jakarta,24,86.0
Asia,Indonesia,Jakarta,25,85.3
Asia,Indonesia,Jakarta,26,79.7
Asia,Indonesia,Jakarta,27,80.3
Asia,Indonesia,Jakarta,28,81.5
Asia,Indonesia,Jakarta,29,82.2
Asia,Indonesia,Jakarta,30,79.1
Asia,Japan,Osaka,1,58.7
Asia,Japan,Osaka,2,62.6
Asia,Japan,Osaka,3,64.9
Asia,Japan,Osaka,4,58.0
Asia,Japan,Osaka,5,54.9
Asia,Japan,Osaka,6,59.7
Asia,Japan,Osaka,7,64.7
Asia,Japan,Osaka,8,60.0
Asia,Japan,Osaka,9,56.3
Asia,Japan,Osaka,10,60.9
Asia,Japan,Osaka,11,55.4
Asia,Japan,Osaka,12,52.9
Asia,Japan,Osaka,13,58.5
Asia,Japan,Osaka,14,53.6
Asia,Japan,Osaka,15,54.7
Asia,Japan,Osaka,16,49.7
Asia,Japan,Osaka,17,52.6
Asia,Japan,Osaka,18,50.0
Asia,Japan,Osaka,19,47.5
Asia,Japan,Osaka,20,46.8
Asia,Japan,Osaka,21,46.3
Asia,Japan,Osaka,22,52.7
Asia,Japan,Osaka,23,49.7
Asia,Japan,Osaka,24,48.0
Asia,Japan,Osaka,25,47.6
Asia,Japan,Osaka,26,51.7
Asia,Japan,Osaka,27,53.1
Asia,Japan,Osaka,28,58.4
Asia,Japan,Osaka,29,56.6
Asia,Japan,Osaka,30,55.1
Asia,Japan,Sapporo,1,50.1
Asia,Japan,Sapporo,2,44.7
Asia,Japan,Sapporo,3,46.7
Asia,Japan,Sapporo,4,37.2
Asia,Japan,Sapporo,5,38.8
Asia,Japan,Sapporo,6,51.9
Asia,Japan,Sapporo,7,55.2
Asia,Japan,Sapporo,8,50.8
Asia,Japan,Sapporo,9,36.9
Asia,Japan,Sapporo,10,46.6
Asia,Japan,Sapporo,11,40.9
Asia,Japan,Sapporo,12,34.0
Asia,Japan,Sapporo,13,45.6
Asia,Japan,Sapporo,14,45.0
Asia,Japan,Sapporo,15,34.6
Asia,Japan,Sapporo,16,30.5
Asia,Japan,Sapporo,17,36.3
Asia,Japan,Sapporo,18,36.5
Asia,Japan,Sapporo,19,25.7
Asia,Japan,Sapporo,20,25.5
Asia,Japan,Sapporo,21,27.1
Asia,Japan,Sapporo,22,41.8
Asia,Japan,Sapporo,23,33.2
Asia,Japan,Sapporo,24,27.1
Asia,Japan,Sapporo,25,30.2
Asia,Japan,Sapporo,26,28.2
Asia,Japan,Sapporo,27,25.5
Asia,Japan,Sapporo,28,42.8
Asia,Japan,Sapporo,29,35.2
Asia,Japan,Sapporo,30,23.3
Asia,Japan,Tokyo,1,59.1
Asia,Japan,Tokyo,2,62.3
Asia,Japan,Tokyo,3,64.1
Asia,Japan,Tokyo,4,59.6
Asia,Japan,Tokyo,5,57.0
Asia,Japan,Tokyo,6,60.4
Asia,Japan,Tokyo,7,64.0
Asia,Japan,Tokyo,8,62.5
Asia,Japan,Tokyo,9,59.0
Asia,Japan,Tokyo,10,62.1
Asia,Japan,Tokyo,11,59.5
Asia,Japan,Tokyo,12,55.1
Asia,Japan,Tokyo,13,56.8
Asia,Japan,Tokyo,14,56.2
Asia,Japan,Tokyo,15,56.7
Asia,Japan,Tokyo,16,53.7
Asia,Japan,Tokyo,17,53.1
Asia,Japan,Tokyo,18,53.5
Asia,Japan,Tokyo,19,48.9
Asia,Japan,Tokyo,20,46.6
Asia,Japan,Tokyo,21,48.2
Asia,Japan,Tokyo,22,48.7
Asia,Japan,Tokyo,23,53.4
Asia,Japan,Tokyo,24,50.3
Asia,Japan,Tokyo,25,50.5
Asia,Japan,Tokyo,26,58.8
Asia,Japan,Tokyo,27,53.8
Asia,Japan,Tokyo,28,53.8
Asia,Japan,Tokyo,29,58.4
Asia,Japan,Tokyo,30,51.5
Asia,Kazakhstan,Almaty,1,65.0
Asia,Kazakhstan,Almaty,2,65.6
Asia,Kazakhstan,Almaty,3,59.2
Asia,Kazakhstan,Almaty,4,43.7
Asia,Kazakhstan,Almaty,5,43.2
Asia,Kazakhstan,Almaty,6,49.8
Asia,Kazakhstan,Almaty,7,43.0
Asia,Kazakhstan,Almaty,8,41.1
Asia,Kazakhstan,Almaty,9,46.1
Asia,Kazakhstan,Almaty,10,40.4
Asia,Kazakhstan,Almaty,11,38.1
Asia,Kazakhstan,Almaty,12,36.5
Asia,Kazakhstan,Almaty,13,38.0
Asia,Kazakhstan,Almaty,14,46.6
Asia,Kazakhstan,Almaty,15,44.2
Asia,Kazakhstan,Almaty,16,33.8
Asia,Kazakhstan,Almaty,17,33.4
Asia,Kazakhstan,Almaty,18,37.8
Asia,Kazakhstan,Almaty,19,28.6
Asia,Kazakhstan,Almaty,20,28.7
Asia,Kazakhstan,Almaty,21,30.9
Asia,Kazakhstan,Almaty,22,32.9
Asia,Kazakhstan,Almaty,23,34.9
Asia,Kazakhstan,Almaty,24,34.9
Asia,Kazakhstan,Almaty,25,44.3
Asia,Kazakhstan,Almaty,26,45.4
Asia,Kazakhstan,Almaty,27,36.8
Asia,Kazakhstan,Almaty,28,34.3
Asia,Kazakhstan,Almaty,29,34.3
Asia,Kazakhstan,Almaty,30,34.0
Asia,Kyrgyzstan,Bishkek,1,68.1
Asia,Kyrgyzstan,Bishkek,2,69.7
Asia,Kyrgyzstan,Bishkek,3,56.4
Asia,Kyrgyzstan,Bishkek,4,45.2
Asia,Kyrgyzstan,Bishkek,5,48.5
Asia,Kyrgyzstan,Bishkek,6,54.1
Asia,Kyrgyzstan,Bishkek,7,44.6
Asia,Kyrgyzstan,Bishkek,8,42.3
Asia,Kyrgyzstan,Bishkek,9,46.0
Asia,Kyrgyzstan,Bishkek,10,41.5
Asia,Kyrgyzstan,Bishkek,11,38.0
Asia,Kyrgyzstan,Bishkek,12,39.0
Asia,Kyrgyzstan,Bishkek,13,44.6
Asia,Kyrgyzstan,Bishkek,14,47.4
Asia,Kyrgyzstan,Bishkek,15,41.6
Asia,Kyrgyzstan,Bishkek,16,36.8
Asia,Kyrgyzstan,Bishkek,17,37.1
Asia,Kyrgyzstan,Bishkek,18,39.5
Asia,Kyrgyzstan,Bishkek,19,28.3
Asia,Kyrgyzstan,Bishkek,20,28.7
Asia,Kyrgyzstan,Bishkek,21,33.9
Asia,Kyrgyzstan,Bishkek,22,40.4
Asia,Kyrgyzstan,Bishkek,23,40.1
Asia,Kyrgyzstan,Bishkek,24,46.9
Asia,Kyrgyzstan,Bishkek,25,49.1
Asia,Kyrgyzstan,Bishkek,26,41.4
Asia,Kyrgyzstan,Bishkek,27,35.0
Asia,Kyrgyzstan,Bishkek,28,34.3
Asia,Kyrgyzstan,Bishkek,29,35.8
Asia,Kyrgyzstan,Bishkek,30,34.5
Asia,Laos,Vientiane,1,76.6
Asia,Laos,Vientiane,2,79.2
Asia,Laos,Vientiane,3,77.8
Asia,Laos,Vientiane,4,77.7
Asia,Laos,Vientiane,5,74.3
Asia,Laos,Vientiane,6,75.7
Asia,Laos,Vientiane,7,79.7
Asia,Laos,Vientiane,8,80.0
Asia,Laos,Vientiane,9,80.8
Asia,Laos,Vientiane,10,82.6
Asia,Laos,Vientiane,11,81.3
Asia,Laos,Vientiane,12,81.3
Asia,Laos,Vientiane,13,82.4
Asia,Laos,Vientiane,14,82.9
Asia,Laos,Vientiane,15,84.3
Asia,Laos,Vientiane,16,82.6
Asia,Laos,Vientiane,17,84.9
Asia,Laos,Vientiane,18,86.3
Asia,Laos,Vientiane,19,84.0
Asia,Laos,Vientiane,20,83.7
Asia,Laos,Vientiane,21,79.7
Asia,Laos,Vientiane,22,80.3
Asia,Laos,Vientiane,23,78.2
Asia,Laos,Vientiane,24,73.3
Asia,Laos,Vientiane,25,75.2
Asia,Laos,Vientiane,26,75.9
Asia,Laos,Vientiane,27,75.5
Asia,Laos,Vientiane,28,77.4
Asia,Laos,Vientiane,29,80.0
Asia,Laos,Vientiane,30,80.0
Asia,Malaysia,Kuala Lumpur,1,82.1
Asia,Malaysia,Kuala Lumpur,2,82.1
Asia,Malaysia,Kuala Lumpur,3,78.6
Asia,Malaysia,Kuala Lumpur,4,79.9
Asia,Malaysia,Kuala Lumpur,5,79.4
Asia,Malaysia,Kuala Lumpur,6,82.2
Asia,Malaysia,Kuala Lumpur,7,80.4
Asia,Malaysia,Kuala Lumpur,8,80.1
Asia,Malaysia,Kuala Lumpur,9,80.8
Asia,Malaysia,Kuala Lumpur,10,80.1
Asia,Malaysia,Kuala Lumpur,11,81.0
Asia,Malaysia,Kuala Lumpur,12,80.7
Asia,Malaysia,Kuala Lumpur,13,84.3
Asia,Malaysia,Kuala Lumpur,14,78.5
Asia,Malaysia,Kuala Lumpur,15,80.8
Asia,Malaysia,Kuala Lumpur,16,81.4
Asia,Malaysia,Kuala Lumpur,17,81.4
Asia,Malaysia,Kuala Lumpur,18,80.9
Asia,Malaysia,Kuala Lumpur,19,82.5
Asia,Malaysia,Kuala Lumpur,20,85.1
Asia,Malaysia,Kuala Lumpur,21,80.7
Asia,Malaysia,Kuala Lumpur,22,81.2
Asia,Malaysia,Kuala Lumpur,23,78.9
Asia,Malaysia,Kuala Lumpur,24,79.5
Asia,Malaysia,Kuala Lumpur,25,79.3
Asia,Malaysia,Kuala Lumpur,26,79.9
Asia,Malaysia,Kuala Lumpur,27,79.6
Asia,Malaysia,Kuala Lumpur,28,78.9
Asia,Malaysia,Kuala Lumpur,29,78.0
Asia,Malaysia,Kuala Lumpur,30,79.0
Asia,Mongolia,Ulan-bator,1,23.6
Asia,Mongolia,Ulan-bator,2,18.6
Asia,Mongolia,Ulan-bator,3,22.3
Asia,Mongolia,Ulan-bator,4,28.4
Asia,Mongolia,Ulan-bator,5,32.4
Asia,Mongolia,Ulan-bator,6,21.8
Asia,Mongolia,Ulan-bator,7,1.4
Asia,Mongolia,Ulan-bator,8,9.8
Asia,Mongolia,Ulan-bator,9,8.0
Asia,Mongolia,Ulan-bator,10,9.7
Asia,Mongolia,Ulan-bator,11,10.5
Asia,Mongolia,Ulan-bator,12,13.4
Asia,Mongolia,Ulan-bator,13,-5.1
Asia,Mongolia,Ulan-bator,14,-10.8
Asia,Mongolia,Ulan-bator,15,-3.5
Asia,Mongolia,Ulan-bator,16,-3.7
Asia,Mongolia,Ulan-bator,17,-10.1
Asia,Mongolia,Ulan-bator,18,-5.0
Asia,Mongolia,Ulan-bator,19,-3.9
Asia,Mongolia,Ulan-bator,20,5.3
Asia,Mongolia,Ulan-bator,21,4.5
Asia,Mongolia,Ulan-bator,22,-1.6
Asia,Mongolia,Ulan-bator,23,-2.0
Asia,Mongolia,Ulan-bator,24,1.8
Asia,Mongolia,Ulan-bator,25,2.4
Asia,Mongolia,Ulan-bator,26,5.2
Asia,Mongolia,Ulan-bator,27,-2.0
Asia,Mongolia,Ulan-bator,28,-16.0
Asia,Mongolia,Ulan-bator,29,-15.5
Asia,Mongolia,Ulan-bator,30,-11.4
Asia,Myanmar (Burma),Rangoon,1,82.4
Asia,Myanmar (Burma),Rangoon,2,83.1
Asia,Myanmar (Burma),Rangoon,3,83.5
